# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID4771-Kerberos brutforce with valid user.evtx,easy,A,processed,YES,100.0,62.5,YES,4771,,admin-hacker,,"rootdc1.offsec.lan, ::ffff:10.23.123.11",,0.0,11.31,3.8,6.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4771
- Processes: None
- Accounts: admin-hacker
- Commands: None
- Network: rootdc1.offsec.lan, ::ffff:10.23.123.11
- Registry: None

EXPLANATION:
There are repeated Event ID 4771 Kerberos pre-authentication failures for the same account, admin-hacker, from the same IpAddress, ::ffff:10.23.123.11, within a short time window. The repeated Status 0x18 failures against krbtgt/OFFSEC.LAN indicate a suspicious authentication attack pattern rather than routine activity."
gpt-5.5-2026-04-23,ID4662-Sensitve DPAPI attributes accessed.evtx,easy,A,processed,YES,100.0,66.7,YES,4662,,"ROOTDC2$, admmig, ROOTDC1$, FS03VULN$, WSUS01$",,rootdc1.offsec.lan,,0.0,61.80,4.0,6.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4662
- Processes: None
- Accounts: ROOTDC2$, admmig, ROOTDC1$, FS03VULN$, WSUS01$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show a rapid burst of Event ID 4662 Directory Service Object Access activity from admmig under the same SubjectLogonId 0x11AC8266 across many different ObjectName values within the same second. This pattern of repeated directory object access by the same non-machine account is suspicious, even though no process, command line, or registry evidence is present in the event data."
gpt-5.5-2026-04-23,ID5145-user file-credentials-browser dump via network share.evtx,easy,A,processed,YES,100.0,75.0,YES,5145,,"admmig, Administrator, hack1, ADSync",,"10.23.123.11, fs03vuln.offsec.lan",,0.0,18.57,4.5,5.0,4.0,3,16.5,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig, Administrator, hack1, ADSync
- Commands: None
- Network: 10.23.123.11, fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The logs show repeated remote SMB access by admmig from 10.23.123.11 to \\*\C$, \\*\ADMIN$, and \\*\IPC$, including svcctl and winreg access. The same activity enumerates credential-related and browser-related files such as Microsoft\Protect, Microsoft\Credentials, Microsoft\Vault, Google\Chrome\User Data, profiles.ini, UltraVNC\ultravnc.ini, and mRemoteNG paths across multiple user profiles, which is consistent with credential harvesting rather than routine file access."
gpt-5.5-2026-04-23,ID5145-Print spooler bug abuse.evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145",,admmig,,"mssql01.offsec.lan, 10.23.123.11, 10.23.23.9",,0.0,13.25,5.3,6.0,4.0,3,18.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: mssql01.offsec.lan, 10.23.123.11, 10.23.23.9
- Registry: None

EXPLANATION:
The events show repeated LogonType 3 network logons by admmig to mssql01.offsec.lan followed immediately by access to \\*\IPC$ with RelativeTargetName spoolss. The same account accesses the spoolss pipe from multiple IPs within seconds, which is a suspicious remote spooler access pattern rather than isolated routine activity."
gpt-5.5-2026-04-23,ID4624-Success login with Golden ticket.evtx,easy,A,processed,YES,100.0,100.0,YES,4624,Kerberos,"not_existing_user, admmig",,"fs02.offsec.lan, 10.23.23.9",,0.0,28.30,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624
- Processes: Kerberos
- Accounts: not_existing_user, admmig
- Commands: None
- Network: fs02.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
The logs show a successful Kerberos LogonType 3 event for not_existing_user from 10.23.23.9, followed by repeated successful Kerberos LogonType 3 events for admmig from the same source. The rapid repeated network logons using these accounts from the same IP indicate attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID4768-4769-Kerberos host ticket without a trailing $.evtx,easy,A,processed,NO,100.0,62.5,YES,"4768, 4769",,"rootdc1, rootdc1@OFFSEC.LAN",,"rootdc1.offsec.lan, ::ffff:10.23.123.11",,0.0,17.03,3.8,1.0,4.0,2,10.8,C,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4768, 4769
- Processes: None
- Accounts: rootdc1, rootdc1@OFFSEC.LAN
- Commands: None
- Network: rootdc1.offsec.lan, ::ffff:10.23.123.11
- Registry: None

EXPLANATION:
The events show a successful Kerberos TGT request followed by a successful service ticket request for the same account from the same IP address. There are no commands, processes, registry changes, or failed/escalating authentication patterns in the provided data to indicate attack behavior."
gpt-5.5-2026-04-23,ID4768-Kerberos AS-REP Roasting.evtx,easy,A,processed,YES,100.0,62.5,YES,4768,,admin-test,,"rootdc1.offsec.lan, ::ffff:10.23.23.9",,0.0,19.93,3.8,6.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4768
- Processes: None
- Accounts: admin-test
- Commands: None
- Network: rootdc1.offsec.lan, ::ffff:10.23.23.9
- Registry: None

EXPLANATION:
A Kerberos ticket request for admin-test to krbtgt succeeded with PreAuthType 0 and TicketEncryptionType 0x17. This combination is suspicious because it indicates a TGT was issued without pre-authentication for an admin-like account from ::ffff:10.23.23.9."
gpt-5.5-2026-04-23,ID4769-Golden ticket issued.evtx,easy,A,processed,YES,100.0,66.7,YES,4769,,"gold-non-existing-user@offsec.lan, ROOTDC1$@OFFSEC.LAN, ROOTDC2$, ROOTDC1$, krbtgt, FS02$, MSSQL01$",,"rootdc1.offsec.lan, ::ffff:10.23.23.9, ::1",,0.0,13.75,4.0,6.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4769
- Processes: None
- Accounts: gold-non-existing-user@offsec.lan, ROOTDC1$@OFFSEC.LAN, ROOTDC2$, ROOTDC1$, krbtgt, FS02$, MSSQL01$
- Commands: None
- Network: rootdc1.offsec.lan, ::ffff:10.23.23.9, ::1
- Registry: None

EXPLANATION:
The logs show repeated successful 4769 Kerberos ticket requests for gold-non-existing-user@offsec.lan from ::ffff:10.23.23.9 to multiple services including ROOTDC1$, ROOTDC2$, krbtgt, FS02$, and MSSQL01$. The pattern of successful ticket activity for a user named gold-non-existing-user@offsec.lan across several services indicates malicious Kerberos abuse rather than routine authentication."
gpt-5.5-2026-04-23,ID4769-Kerberoast ticket with low encryption.evtx,easy,A,processed,YES,100.0,65.0,YES,4769,,"admmig@OFFSEC.LAN, ROOTDC1$@OFFSEC.LAN, WEC01$@OFFSEC.LAN",,"::ffff:10.23.23.9, ::1, ::ffff:10.23.42.22",,0.0,14.15,3.9,6.0,4.0,3,16.9,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4769
- Processes: None
- Accounts: admmig@OFFSEC.LAN, ROOTDC1$@OFFSEC.LAN, WEC01$@OFFSEC.LAN
- Commands: None
- Network: ::ffff:10.23.23.9, ::1, ::ffff:10.23.42.22
- Registry: None

EXPLANATION:
The logs show Kerberos service ticket activity including a successful request by admmig@OFFSEC.LAN for Svc-SQL-DB01 using TicketEncryptionType 0x17 from ::ffff:10.23.23.9 after a failed 4769 event from the same address. A rapid sequence of 4769 requests by WEC01$@OFFSEC.LAN to multiple services including ROOTDC1$, ROOTDC2$, WEC01$, and krbtgt from ::ffff:10.23.42.22 is suspicious as a pattern of Kerberos ticket activity rather than isolated routine authentication."
gpt-5.5-2026-04-23,ID4688-Audit policy enumerated.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4674","C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe",admmig,"""C:\Windows\system32\auditpol.exe""  /get /category:*",FS03.offsec.lan,,0.0,9.28,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4674
- Processes: C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe
- Accounts: admmig
- Commands: ""C:\Windows\system32\auditpol.exe""  /get /category:*
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The Security event log was cleared by admmig, which is a common anti-forensics action. Immediately after, the same account executed auditpol.exe to query audit policy and used SeSecurityPrivilege via lsass.exe, forming a suspicious pattern around audit/log tampering activity."
gpt-5.5-2026-04-23,ID4688-Firewall configuration enumerated (command).evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688",C:\Windows\System32\netsh.exe,admmig,"netsh  advfirewall show allprofiles, netsh  a show allprofiles",FS03.offsec.lan,,0.0,11.70,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\netsh.exe
- Accounts: admmig
- Commands: netsh  advfirewall show allprofiles, netsh  a show allprofiles
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The Security event log was cleared by admmig, followed immediately by netsh.exe commands checking firewall profiles. This pattern is suspicious because clearing logs can indicate defense evasion, and the subsequent firewall reconnaissance supports malicious behavior."
gpt-5.5-2026-04-23,ID4688-Scheduled task configuration enumeration.evtx,easy,A,processed,YES,100.0,90.0,YES,"1102, 4688, 5145",C:\Windows\System32\schtasks.exe,admmig,schtasks  /query /xml,"FS03.offsec.lan, 10.23.23.9",,0.0,15.66,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 5145
- Processes: C:\Windows\System32\schtasks.exe
- Accounts: admmig
- Commands: schtasks  /query /xml
- Network: FS03.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, which is a common defense evasion action. Immediately afterward, the same account executed schtasks  /query /xml and accessed the administrative C$ share from 10.23.23.9, forming a suspicious pattern of log clearing, task discovery, and remote administrative access."
gpt-5.5-2026-04-23,ID6004-DNS-server-failed zone transfer.evtx,easy,A,processed,YES,100.0,100.0,YES,6004,,,,"10.23.23.9, non-existing.lan., google.com., hacking-zone.lan., rootdc1.offsec.lan",,0.0,16.23,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 6004
- Processes: None
- Accounts: None
- Commands: None
- Network: 10.23.23.9, non-existing.lan., google.com., hacking-zone.lan., rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Multiple DNS Server Event ID 6004 events show repeated activity from 10.23.23.9 against different domains, including non-existing.lan. and hacking-zone.lan. The repeated DNS errors from the same source across several queried names indicate suspicious probing behavior rather than a single routine DNS failure."
gpt-5.5-2026-04-23,ID800-4103-4104-Firewall configuration enumerated (PowerShell).evtx,hard,C,processed,NO,100.0,38.3,YES,"800, 4104, 4103",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Get-NetFirewallProfile, Get-NetFirewallRule, Get-NetFirewallSetting, if ($(Microsoft.PowerShell.Core\Get-Command Set-StrictMode -Module Microsoft.PowerShell.Core)) { Microsoft.PowerShell.Core\Set-StrictMode -Off }, $script:PrivateData = Microsoft.PowerShell.Utility\New-Object 'System.Collections.Generic.Dictionary[string,string]', Microsoft.PowerShell.Core\Export-ModuleMember -Function @()",FS03.offsec.lan,,0.0,113.42,2.3,1.0,4.0,2,9.3,D,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Get-NetFirewallProfile, Get-NetFirewallRule, Get-NetFirewallSetting, if ($(Microsoft.PowerShell.Core\Get-Command Set-StrictMode -Module Microsoft.PowerShell.Core)) { Microsoft.PowerShell.Core\Set-StrictMode -Off }, $script:PrivateData = Microsoft.PowerShell.Utility\New-Object 'System.Collections.Generic.Dictionary[string,string]', Microsoft.PowerShell.Core\Export-ModuleMember -Function @()
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The events show PowerShell loading NetSecurity cmdlet definitions and running Get-NetFirewallProfile, Get-NetFirewallRule, and Get-NetFirewallSetting under OFFSEC\admmig. The observed activity is firewall configuration enumeration with native PowerShell modules, and the logs do not show successful creation, modification, or removal of firewall rules or other attack execution."
gpt-5.5-2026-04-23,ID5145-DNS hosts files access via network share.evtx,easy,A,processed,NO,100.0,83.3,YES,5145,,admmig,,"10.23.23.9, fs03vuln.offsec.lan",,0.0,13.51,5.0,1.0,4.0,2,12.0,C,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9, fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The events show admmig accessing \\*\C$ on fs03vuln.offsec.lan from 10.23.23.9 and browsing Windows\System32\Drivers\etc-related paths. The logged access appears limited to file/share access events with no commands, processes, registry activity, or clear write/modify action shown, so this is not sufficient evidence of attack behavior."
gpt-5.5-2026-04-23,ID4624-Anonymous login with domain specified (DonPapi).evtx,easy,A,processed,YES,100.0,100.0,YES,4624,NtLmSsp,"ANONYMOUS LOGON, admmig",,"fs03vuln.offsec.lan, 10.23.123.11",,0.0,14.98,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624
- Processes: NtLmSsp
- Accounts: ANONYMOUS LOGON, admmig
- Commands: None
- Network: fs03vuln.offsec.lan, 10.23.123.11
- Registry: None

EXPLANATION:
The logs show many rapid Event ID 4624 network logons using NTLM from 10.23.123.11 to fs03vuln.offsec.lan, primarily as the account admmig after an ANONYMOUS LOGON. The repeated LogonType 3 authentications in a tight sequence from the same source indicate suspicious automated access or lateral movement rather than isolated routine logon activity."
gpt-5.5-2026-04-23,ID4661-Local group enumeration with RID brutforce with CME.evtx,easy,A,processed,YES,100.0,75.0,YES,"4661, 4662",C:\Windows\System32\lsass.exe,"admmig, ROOTDC1$",,rootdc1.offsec.lan,,0.0,6.43,4.5,5.0,4.0,2,15.5,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4661, 4662
- Processes: C:\Windows\System32\lsass.exe
- Accounts: admmig, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated 4661 access by admmig through C:\Windows\System32\lsass.exe against Security Account Manager objects including SAM_DOMAIN and many SAM_ALIAS SIDs in rapid sequence. This pattern indicates broad SAM/group enumeration activity rather than a single routine access event."
gpt-5.5-2026-04-23,ID4661-SAM sensitive domain users & groups discovery.evtx,easy,A,processed,YES,100.0,75.0,YES,4661,C:\Windows\System32\lsass.exe,admmig,,rootdc1.offsec.lan,,0.0,16.65,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4661
- Processes: C:\Windows\System32\lsass.exe
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Multiple 4661 events show admmig repeatedly accessing Security Account Manager objects through C:\Windows\System32\lsass.exe within seconds. The pattern includes access to SAM_SERVER, SAM_DOMAIN, SAM_GROUP, and SAM_USER objects, including S-1-5-21-4230534742-2542757381-3142984815-512 and S-1-5-21-4230534742-2542757381-3142984815-513, which is consistent with suspicious SAM/Active Directory enumeration rather than a single benign access."
gpt-5.5-2026-04-23,ID4662-Domain group enumeration CME.evtx,easy,A,processed,YES,100.0,66.7,YES,4662,,admmig,,rootdc1.offsec.lan,,0.0,70.95,4.0,6.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4662
- Processes: None
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Numerous 4662 DS Object Access events occur within the same second on rootdc1.offsec.lan by admmig with the same SubjectLogonId 0xAB3C3FC80, AccessMask 0x100, and many different ObjectName values. This repeated directory object access pattern by one account is suspicious and consistent with mass Active Directory object access rather than a single isolated routine event."
gpt-5.5-2026-04-23,ID4688-Group discovery via commandline.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688","C:\Windows\System32\net.exe, C:\Windows\System32\net1.exe",admmig,"net  group /domain, C:\Windows\system32\net1  group /domain",FS03.offsec.lan,,0.0,7.20,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\net.exe, C:\Windows\System32\net1.exe
- Accounts: admmig
- Commands: net  group /domain, C:\Windows\system32\net1  group /domain
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The Security event log was cleared by admmig, which is a suspicious anti-forensics action. Immediately afterward, the same account executed net group /domain commands, indicating domain group enumeration following log clearing."
gpt-5.5-2026-04-23,ID800-4103-4104-Domain group discovery via PowerShell.evtx,easy,A,processed,NO,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Get-ADGroupMember -Identity 'Administrators', prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off",,,0.0,26.58,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Get-ADGroupMember -Identity 'Administrators', prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: None
- Registry: None

EXPLANATION:
The events show OFFSEC\admmig using PowerShell to run Get-ADGroupMember -Identity 'Administrators' and receiving group membership output. This is administrative enumeration activity, but the provided events do not show execution, persistence, credential theft, lateral movement, or other attack behavior beyond querying group membership."
gpt-5.5-2026-04-23,ID800-4103-4104-Local group discovery via PowerShell.evtx.evtx,easy,A,processed,NO,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"OFFSEC\admmig, JUMP01\Administrator, OFFSEC\Domain Admins, OFFSEC\Nessus Local Access, OFFSEC\SG_LocalAdmin_Lab","PSConsoleHostReadline, Get-LocalGroupMember -Name Administrators, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off",jump01.offsec.lan,,0.0,28.98,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig, JUMP01\Administrator, OFFSEC\Domain Admins, OFFSEC\Nessus Local Access, OFFSEC\SG_LocalAdmin_Lab
- Commands: PSConsoleHostReadline, Get-LocalGroupMember -Name Administrators, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The events show OFFSEC\admmig using PowerShell on jump01.offsec.lan to run Get-LocalGroupMember -Name Administrators and display the local Administrators group membership. The other commands are normal console and PSReadLine-related activity, and the provided logs do not show changes, privilege escalation, persistence, network connections, or registry modification."
gpt-5.5-2026-04-23,ID1-SPN discovery (SYSMON process).evtx,easy,A,processed,YES,100.0,100.0,YES,1,"C:\Windows\System32\setspn.exe, setspn.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,"setspn  -T offsec -Q */*, ""C:\Windows\system32\cmd.exe""",fs02.offsec.lan,,0.0,11.03,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\setspn.exe, setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: setspn  -T offsec -Q */*, ""C:\Windows\system32\cmd.exe"" 
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
The event shows OFFSEC\admmig running setspn  -T offsec -Q */*, which queries service principal names across the domain. This behavior is commonly associated with SPN enumeration for Kerberoasting reconnaissance rather than routine user activity."
gpt-5.5-2026-04-23,ID4103-4104 - SPN discovery (moder nPowerShell).evtx,hard,C,processed,YES,100.0,100.0,YES,"4104, 4103, 4100",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"$SPNName = 'MSSQLSvc/Svc-SQL-DB01.offsec.lan', Add-Type -AssemblyNAme System.IdentityModel, New-Object System.IdentityModel.Tokens.KerberosRequestorSecurityToken -ArgumentList $SPNName, prompt","fs02.offsec.lan, Svc-SQL-DB01.offsec.lan",,0.0,14.36,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4104, 4103, 4100
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: $SPNName = 'MSSQLSvc/Svc-SQL-DB01.offsec.lan', Add-Type -AssemblyNAme System.IdentityModel, New-Object System.IdentityModel.Tokens.KerberosRequestorSecurityToken -ArgumentList $SPNName, prompt
- Network: fs02.offsec.lan, Svc-SQL-DB01.offsec.lan
- Registry: None

EXPLANATION:
PowerShell was used by OFFSEC\admmig to load System.IdentityModel, define an MSSQL service principal name, and invoke System.IdentityModel.Tokens.KerberosRequestorSecurityToken against that SPN. This sequence is consistent with requesting a Kerberos service ticket for a specific SPN, which is attack behavior commonly associated with Kerberoasting, even though the attempt generated an error."
gpt-5.5-2026-04-23,ID4662-4624-Honeypot account property read.evtx,easy,A,processed,YES,100.0,75.0,YES,"4624, 4662",Kerberos,"admmig, lambda-user, ATACORE01$, ROOTDC1$",,"rootdc1.offsec.lan, 10.23.23.9, 10.23.42.30, fe80::1cae:5aa4:9d8d:106a",,0.0,12.99,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 4662
- Processes: Kerberos
- Accounts: admmig, lambda-user, ATACORE01$, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan, 10.23.23.9, 10.23.42.30, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
Multiple Kerberos LogonType 3 events from 10.23.23.9 for lambda-user and admmig are followed by 4662 DS Object Access events by lambda-user against the same directory object. The clustered network logons and repeated directory object access indicate suspicious Active Directory enumeration behavior rather than isolated routine activity."
gpt-5.5-2026-04-23,ID4688-List all Service Principal Names (SPN).evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*","jump01.offsec.lan, HACK-ME-PC.offsec.lan",,0.0,10.07,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: jump01.offsec.lan, HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The events show lambda-user running setspn.exe from cmd.exe to add an MSSQLSvc SPN to offsec\honey-pot1 and then query SPNs across the offsec domain. This paired SPN modification followed by enumeration is consistent with attack behavior involving SPN manipulation and discovery."
gpt-5.5-2026-04-23,ID4688-User enumeration via command.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\net.exe, C:\Windows\System32\net1.exe","admmig, administrator","net  user administrator, C:\Windows\system32\net1  user administrator, net  user administrator /domain, C:\Windows\system32\net1  user administrator /domain",fs03vuln.offsec.lan,,0.0,9.56,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\net.exe, C:\Windows\System32\net1.exe
- Accounts: admmig, administrator
- Commands: net  user administrator, C:\Windows\system32\net1  user administrator, net  user administrator /domain, C:\Windows\system32\net1  user administrator /domain
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
Event ID 4688 shows admmig repeatedly launching net.exe and net1.exe to query the administrator account locally and with /domain. The repeated administrator account and domain queries indicate account enumeration behavior consistent with malicious reconnaissance."
gpt-5.5-2026-04-23,ID4769-Kerberos TGS host enumeration (Bloodhound).evtx,easy,A,processed,YES,100.0,62.5,YES,4769,,admmig@OFFSEC.LAN,,"rootdc1.offsec.lan, ::ffff:10.23.23.9",,0.0,12.63,3.8,6.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4769
- Processes: None
- Accounts: admmig@OFFSEC.LAN
- Commands: None
- Network: rootdc1.offsec.lan, ::ffff:10.23.23.9
- Registry: None

EXPLANATION:
The logs show many 4769 Kerberos service ticket requests by admmig@OFFSEC.LAN from ::ffff:10.23.23.9 in rapid succession to numerous services, including repeated requests for krbtgt. This clustered pattern across many service targets is suspicious and consistent with attack behavior rather than routine single-service access."
gpt-5.5-2026-04-23,ID600-Active Directory module called by PowerShell.evtx,easy,A,processed,NO,100.0,100.0,YES,600,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,jump01.offsec.lan,,0.0,8.84,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 600
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: None
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The event shows the ActiveDirectory PowerShell provider started in ConsoleHost using C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe. No command line, script name, account, registry key, or additional activity is present to indicate attack behavior."
